1470242.716000,-0.064063,1.219480,6.396317,-0.051610,-0.163760,0.044800,8.117188,18.609375,-52.093750,10.259000,0.105500,-33.119900,1868.866523
1470242.715000,-0.128127,2.438960,12.792633,-0.033790,-0.076558,0.034645,6.166667,14.125000,-39.583333,10.203300,-0.046200,-33.072200,1012.302200
1470242.725000,-0.113590,1.809680,9.581300,-0.067580,-0.153115,0.069290,3.638889,8.166667,-23.111111,10.203300,-0.046200,-33.072200,155.738238
1470242.735000,-0.009730,1.804210,9.641470,-0.101370,-0.229673,0.103935,7.277778,16.333333,-46.222222,10.203300,-0.046200,-33.072200,311.476477
1470242.735000,0.065210,1.794075,9.709405,-0.083550,-0.142470,0.093780,4.750000,10.375000,-29.750000,10.143800,-0.243100,-33.023400,467.214715
1470242.745000,0.140150,1.783940,9.777340,-0.051437,-0.077590,0.066423,3.166667,6.895833,-19.864583,10.143800,-0.243100,-33.023400,622.952954
1470242.755000,0.278690,1.705210,9.989720,-0.102873,-0.155180,0.132847,6.333333,13.791667,-39.729167,10.143800,-0.243100,-33.023400,778.691192
1470242.755000,0.333050,1.675370,10.055865,-0.070760,-0.090300,0.105490,4.750000,10.312500,-29.843750,10.047100,-0.425500,-32.996500,934.429431
1470242.765000,0.387410,1.645530,10.122010,-0.015947,-0.053103,0.058613,3.166667,6.854167,-19.916667,10.047100,-0.425500,-32.996500,1090.167669
1470242.775000,0.246610,1.472090,10.183030,-0.031893,-0.106207,0.117227,6.333333,13.708333,-39.833333,10.047100,-0.425500,-32.996500,1245.905908
1470242.775000,0.186490,1.428895,10.167650,0.022920,-0.069010,0.070350,4.750000,10.250000,-29.906250,9.964800,-0.550400,-32.925700,1401.644146
1470242.785000,0.126370,1.385700,10.152270,0.053960,-0.058073,0.049387,2.656250,5.854167,-17.591146,9.964800,-0.550400,-32.925700,1557.382385
1470242.795000,0.325620,1.602720,10.127920,0.107920,-0.116147,0.098773,5.312500,11.708333,-35.182292,9.964800,-0.550400,-32.925700,1713.120623
1470242.796000,0.249600,1.125220,6.701613,0.138960,-0.105210,0.077810,7.968750,17.562500,-52.773438,9.964800,-0.550400,-32.925700,1868.858862
1470242.795000,0.499200,2.250440,13.403227,0.079860,-0.021735,0.038638,5.875000,13.166667,-40.458333,9.990000,-0.643800,-32.786700,1012.294900
1470242.805000,0.423180,1.772940,9.976920,0.159720,-0.043470,0.077275,3.458333,7.711806,-23.569444,9.990000,-0.643800,-32.786700,144.613907
1470242.815000,0.395910,1.679220,9.844490,0.239580,-0.065205,0.115913,6.916667,15.423611,-47.138889,9.990000,-0.643800,-32.786700,289.227814
1470242.815000,0.391270,1.663300,9.811730,0.180480,0.018270,0.076740,4.500000,9.968750,-30.250000,10.147800,-0.780600,-32.622300,433.841721
1470242.825000,0.386630,1.647380,9.778970,0.124580,0.037377,0.041580,3.031250,6.645833,-20.114583,10.147800,-0.780600,-32.622300,578.455629
1470242.835000,0.287020,1.626640,9.695900,0.249160,0.074753,0.083160,6.062500,13.291667,-40.229167,10.147800,-0.780600,-32.622300,723.069536
1470242.835000,0.267895,1.654805,9.697545,0.193260,0.093860,0.048000,4.593750,9.968750,-30.093750,10.363400,-0.775900,-32.614500,867.683443
1470242.845000,0.248770,1.682970,9.699190,0.123517,0.060800,0.030223,3.156250,6.666667,-20.072917,10.363400,-0.775900,-32.614500,1012.297350
1470242.855000,0.312790,1.829300,9.650700,0.247033,0.121600,0.060447,6.312500,13.333333,-40.145833,10.363400,-0.775900,-32.614500,1156.911257
1470242.855000,0.660035,1.984020,9.512670,0.177290,0.088540,0.042670,4.875000,10.031250,-30.125000,10.572800,-0.684000,-32.586000,1301.525164
1470242.865000,1.007280,2.138740,9.374640,0.058037,0.034422,-0.009535,2.475000,4.996875,-14.987500,10.572800,-0.684000,-32.586000,1446.139071
55.070000,0.816380,2.059660,9.312130,0.116075,0.068845,-0.019070,4.950000,9.993750,-29.975000,10.572800,-0.684000,-32.586000,1590.752979
1470242.875000,0.625480,1.980580,9.249620,0.174113,0.103267,-0.028605,7.425000,14.990625,-44.962500,10.572800,-0.684000,-32.586000,1735.366886
1470242.876000,0.288760,1.261950,6.210820,0.054860,0.049150,-0.080810,9.900000,19.987500,-59.950000,10.572800,-0.684000,-32.586000,1879.980793
1470242.875000,-0.249009,3.483314,18.400204,-0.101611,0.120921,-0.080401,8.277623,16.178764,-49.606376,10.785300,-0.587800,-32.532800,1012.299800
1470242.885000,0.240800,1.805270,9.382840,-0.102681,0.122194,-0.081247,3.894897,7.641730,-23.311330,10.785300,-0.587800,-32.532800,155.738954
1470242.895000,0.078690,1.710260,9.494230,-0.103750,0.123467,-0.082094,7.789793,15.283460,-46.622660,10.785300,-0.587800,-32.532800,311.477908
1470242.895000,0.076675,1.687500,9.552650,-0.104820,0.124740,-0.082940,3.407067,6.746426,-20.327614,10.845700,-0.517700,-32.515000,467.216862
1470242.905000,0.074660,1.664740,9.611070,-0.073787,0.033483,-0.041097,2.719022,5.602975,-16.775871,10.845700,-0.517700,-32.515000,622.955815
1470242.915000,0.159990,1.694820,9.715750,-0.147573,0.066967,-0.082193,5.438045,11.205950,-33.551743,10.845700,-0.517700,-32.515000,778.694769
1470242.915000,0.208410,1.728510,9.716570,-0.116540,-0.024290,-0.040350,4.750000,10.062500,-30.000000,10.720000,-0.348600,-32.748900,934.433723
1470242.925000,0.256830,1.762200,9.717390,-0.083730,-0.040683,-0.039677,3.020833,6.781250,-19.958333,10.720000,-0.348600,-32.748900,1090.172677
1470242.935000,0.416360,1.801700,9.415630,-0.167460,-0.081367,-0.079353,6.041667,13.562500,-39.916667,10.720000,-0.348600,-32.748900,1245.911631
1470242.935000,0.442040,1.814970,9.227450,-0.134650,-0.097760,-0.078680,4.312500,10.281250,-29.875000,10.593100,-0.366600,-32.709400,1401.650585
1470242.945000,0.467720,1.828240,9.039270,-0.152937,-0.072623,-0.081200,2.505208,5.997396,-17.364583,10.593100,-0.366600,-32.709400,1557.389538
1470242.955000,0.391120,1.900960,8.882450,-0.305873,-0.145247,-0.162400,5.010417,11.994792,-34.729167,10.593100,-0.366600,-32.709400,1713.128492
1470242.956000,0.175970,1.293560,5.942790,-0.324160,-0.120110,-0.164920,7.515625,17.992188,-52.093750,10.593100,-0.366600,-32.709400,1868.867446
1470242.955000,0.351940,2.587120,11.885580,-0.213445,-0.047280,-0.082460,5.708333,13.708333,-39.583333,10.439200,-0.461900,-32.706800,1012.306600
1470242.965000,0.136790,1.979720,8.945920,-0.426890,-0.094560,-0.164920,3.277778,8.006944,-23.100694,10.439200,-0.461900,-32.706800,144.615821
1470242.975000,-0.175200,1.927720,8.964100,-0.640335,-0.141840,-0.247380,6.555556,16.013889,-46.201389,10.439200,-0.461900,-32.706800,289.231643
1470242.975000,-0.205510,1.840305,9.044455,-0.529620,-0.069010,-0.164920,4.125000,10.312500,-29.718750,10.069300,-0.565000,-32.876300,433.847464
1470242.985000,-0.235820,1.752890,9.124810,-0.301275,-0.051272,-0.050520,2.054688,5.203125,-14.820313,10.069300,-0.565000,-32.876300,578.463286
1470242.990000,-0.244275,1.682045,9.293510,-0.602550,-0.102545,-0.101040,4.109375,10.406250,-29.640625,10.069300,-0.565000,-32.876300,723.079107
1470242.995000,-0.252730,1.611200,9.462210,-0.903825,-0.153818,-0.151560,6.164063,15.609375,-44.460938,10.069300,-0.565000,-32.876300,867.694929
1470242.995000,-0.266200,1.553990,9.607700,-0.675480,-0.136080,-0.037160,4.093750,10.500000,-29.562500,9.464100,-0.610500,-33.206800,1012.310750
1470243.005000,-0.279670,1.496780,9.753190,-0.453520,-0.072977,0.014260,2.750000,7.093750,-19.656250,9.464100,-0.610500,-33.206800,1156.926571
1470243.015000,-0.312410,1.555830,9.855220,-0.907040,-0.145953,0.028520,5.500000,14.187500,-39.312500,9.464100,-0.610500,-33.206800,1301.542393
1470243.015000,-0.279730,1.462205,9.875425,-0.685080,-0.082850,0.079940,4.156250,10.781250,-29.406250,8.690300,-0.758200,-33.397000,1446.158214
1470243.025000,-0.247050,1.368580,9.895630,-0.421940,-0.016203,0.087717,2.336806,6.253472,-16.204861,8.690300,-0.758200,-33.397000,1590.774036
1470243.035000,-0.051700,1.243470,9.953540,-0.843880,-0.032407,0.175433,4.673611,12.506944,-32.409722,8.690300,-0.758200,-33.397000,1735.389857
1470243.035000,0.006837,0.811270,6.686683,-0.580740,0.034240,0.183210,2.854167,7.979167,-19.208333,7.864500,-0.870400,-33.498300,1880.005679
1470243.040000,0.013673,1.622540,13.373367,-0.243520,0.044003,0.110503,1.885417,5.213542,-11.763021,7.864500,-0.870400,-33.498300,1012.314900
1470243.045000,0.072210,1.190340,10.106510,-0.487040,0.088005,0.221005,3.770833,10.427083,-23.526042,7.864500,-0.870400,-33.498300,155.740231
1470243.055000,-0.212450,1.315310,10.385750,-0.730560,0.132008,0.331508,5.656250,15.640625,-35.289063,7.864500,-0.870400,-33.498300,311.480462
1470243.055000,-0.334440,1.263745,10.517320,-0.393340,0.141770,0.258800,4.687500,12.875000,-27.843750,7.229100,-0.858300,-33.427500,467.220692
1470243.065000,-0.456430,1.212180,10.648890,-0.178477,0.063640,0.245993,3.104167,8.541667,-18.447917,7.229100,-0.858300,-33.427500,622.960923
1470243.075000,-0.311350,0.808290,10.558460,-0.356953,0.127280,0.491987,6.208333,17.083333,-36.895833,7.229100,-0.858300,-33.427500,778.701154
1470243.075000,-0.216290,0.743835,10.520925,-0.142090,0.049150,0.479180,4.625000,12.750000,-27.500000,6.774100,-0.731600,-33.245500,934.441385
1470243.085000,-0.121230,0.679380,10.483390,-0.024470,0.022473,0.323713,3.052083,8.489583,-18.395833,6.774100,-0.731600,-33.245500,1090.181615
1470243.095000,0.259280,0.823630,10.493170,-0.048940,0.044947,0.647427,6.104167,16.979167,-36.791667,6.774100,-0.731600,-33.245500,1245.921846
1470243.095000,0.475655,0.901425,10.457655,0.068680,0.018270,0.491960,4.531250,12.718750,-27.687500,6.604000,-0.739500,-32.749100,1401.662077
1470243.105000,0.692030,0.979220,10.422140,0.098310,0.052993,0.242447,2.705729,7.367188,-16.213542,6.604000,-0.739500,-32.749100,1557.402308
1470243.115000,0.956500,1.001620,10.286780,0.196620,0.105987,0.484893,5.411458,14.734375,-32.427083,6.604000,-0.739500,-32.749100,1713.142538
1470243.116000,0.664007,0.657873,6.810097,0.226250,0.140710,0.235380,8.117188,22.101563,-48.640625,6.604000,-0.739500,-32.749100,1868.882769
1470243.115000,1.328013,1.315747,13.620193,0.136018,0.114805,0.051418,6.291667,16.750000,-37.166667,6.678400,-0.786700,-32.079500,1012.308100
1470243.125000,1.035520,0.972000,10.143510,0.272035,0.229610,0.102835,3.732639,9.750000,-21.805556,6.678400,-0.786700,-32.079500,144.615650
1470243.135000,0.993010,0.915150,10.035570,0.408053,0.344415,0.154253,7.465278,19.500000,-43.611111,6.678400,-0.786700,-32.079500,289.231300
1470243.135000,0.966970,0.873815,9.932780,0.317820,0.318510,-0.029710,4.906250,12.500000,-28.250000,6.921200,-0.664500,-31.541200,433.846950
1470243.145000,0.940930,0.832480,9.829990,0.161837,0.137813,-0.033290,3.333333,8.385417,-18.864583,6.921200,-0.664500,-31.541200,578.462600
1470243.155000,0.482560,0.848090,9.572720,0.323673,0.275627,-0.066580,6.666667,16.770833,-37.729167,6.921200,-0.664500,-31.541200,723.078250
1470243.155000,0.214225,0.822815,9.551125,0.167690,0.094930,-0.070160,5.093750,12.656250,-28.343750,7.303600,-0.277300,-31.418500,867.693900
1470243.165000,-0.054110,0.797540,9.529530,0.007463,0.004737,-0.033290,3.447917,8.500000,-18.885417,7.303600,-0.277300,-31.418500,1012.309550
1470243.175000,-0.287940,0.781210,9.180930,0.014927,0.009473,-0.066580,6.895833,17.000000,-37.770833,7.303600,-0.277300,-31.418500,1156.925200
1470243.175000,-0.267070,0.830940,9.139930,-0.145300,-0.080720,-0.029710,5.250000,12.843750,-28.312500,7.486300,-0.164300,-31.329800,1301.540850
1470243.185000,-0.246200,0.880670,9.098930,-0.149570,-0.150020,-0.008733,2.681250,6.375000,-14.128125,7.486300,-0.164300,-31.329800,1446.156500
1470243.200000,-0.092475,0.943575,9.188330,-0.299140,-0.300040,-0.017465,5.362500,12.750000,-28.256250,7.486300,-0.164300,-31.329800,1590.772150
1470243.195000,0.061250,1.006480,9.277730,-0.448710,-0.450060,-0.026198,8.043750,19.125000,-42.384375,7.486300,-0.164300,-31.329800,1735.387800
1470243.196000,0.156163,0.701413,6.210790,-0.452980,-0.519360,-0.005220,10.725000,25.500000,-56.512500,7.486300,-0.164300,-31.329800,1880.003450
1470243.195000,0.312327,1.402827,12.421580,-0.266150,-0.247170,-0.024435,8.156250,19.031250,-42.328125,7.311300,-0.256900,-31.388000,1012.311000
1470243.205000,0.407240,1.097760,9.354640,-0.532300,-0.494340,-0.048870,3.799479,8.966146,-19.946615,7.311300,-0.256900,-31.388000,144.615650
1470243.215000,0.608730,1.162090,10.378470,-0.798450,-0.741510,-0.073305,7.598958,17.932292,-39.893229,7.311300,-0.256900,-31.388000,289.231300
1470243.216000,0.350840,0.705203,7.061300,-0.611620,-0.469320,-0.092520,11.398438,26.898437,-59.839844,7.311300,-0.256900,-31.388000,433.846950
1470243.215000,0.701680,1.410407,14.122600,-0.208123,-0.211238,-0.043333,7.041667,16.833333,-37.458333,6.818100,-0.821000,-31.202200,578.462600
1470243.225000,0.443790,0.953520,10.805430,-0.416245,-0.422475,-0.086665,4.076389,9.798611,-21.788194,6.818100,-0.821000,-31.202200,723.078250
1470243.235000,0.198670,0.838020,11.014870,-0.624368,-0.633713,-0.129998,8.152778,19.597222,-43.576389,6.818100,-0.821000,-31.202200,867.693900
1470243.235000,0.149650,0.853575,11.009990,-0.220870,-0.375630,-0.080810,5.187500,12.562500,-27.906250,6.084300,-1.371700,-31.316200,1012.309550
1470243.245000,0.100630,0.869130,11.005110,0.029473,-0.165957,-0.019457,3.427083,8.406250,-18.489583,6.084300,-1.371700,-31.316200,1156.925200
1470243.255000,0.182330,1.097370,11.216310,0.058947,-0.331913,-0.038913,6.854167,16.812500,-36.979167,6.084300,-1.371700,-31.316200,1301.540850
1470243.255000,0.215455,1.158390,11.226570,0.309290,-0.122240,0.022440,5.093750,12.656250,-27.562500,5.846100,-1.770700,-31.372900,1446.156500
1470243.265000,0.248580,1.219410,11.236830,0.367670,0.055483,0.050450,2.888021,7.361979,-16.057292,5.846100,-1.770700,-31.372900,1590.772150
1470243.275000,0.359260,1.050580,10.812130,0.735340,0.110967,0.100900,5.776042,14.723958,-32.114583,5.846100,-1.770700,-31.372900,1735.387800
1470243.276000,0.283933,0.687753,7.002727,0.793720,0.288690,0.128910,8.664063,22.085938,-48.171875,5.846100,-1.770700,-31.372900,1880.003450
1470243.275000,0.567867,1.375507,14.005453,0.466857,0.167503,0.047952,6.458333,16.791667,-36.666667,6.216900,-1.922100,-31.420900,1012.308100
1470243.285000,0.492540,1.012680,10.196050,0.933715,0.335005,0.095905,3.892361,9.159722,-21.565972,6.216900,-1.922100,-31.420900,134.974347
1470243.295000,0.721130,1.124720,9.489460,1.400573,0.502508,0.143857,7.784722,18.319444,-43.131944,6.216900,-1.922100,-31.420900,269.948693
1470243.295000,0.676095,1.154960,9.201955,1.073710,0.381320,0.062900,5.218750,10.687500,-28.031250,7.076000,-1.627500,-31.517500,404.923040
1470243.305000,0.631060,1.185200,8.914450,0.514230,0.139558,0.005370,3.190104,5.807292,-16.559896,7.076000,-1.627500,-31.517500,539.897387
53.030000,0.509925,1.251955,8.774710,1.028460,0.279115,0.010740,6.380208,11.614583,-33.119792,7.076000,-1.627500,-31.517500,674.871733
1470243.315000,0.388790,1.318710,8.634970,1.542690,0.418673,0.016110,9.570313,17.421875,-49.679688,7.076000,-1.627500,-31.517500,809.846080
1470243.315000,0.210890,1.344500,8.522005,0.983210,0.176910,-0.041420,7.541667,12.541667,-38.208333,8.304100,-1.204300,-31.317800,944.820427
1470243.325000,0.032990,1.370290,8.409040,0.525943,0.028870,-0.025837,3.729167,6.375000,-19.145833,8.304100,-1.204300,-31.317800,1079.794773
1470243.335000,-0.156230,1.462780,8.211180,1.051887,0.057740,-0.051673,7.458333,12.750000,-38.291667,8.304100,-1.204300,-31.317800,1214.769120
1470243.336000,-0.122870,1.016360,5.497043,0.594620,-0.090300,-0.036090,11.187500,19.125000,-57.437500,8.304100,-1.204300,-31.317800,1349.743467
1470243.335000,-0.245740,2.032720,10.994087,0.186853,-0.099182,-0.004742,7.375000,12.958333,-38.375000,9.487600,-0.987200,-31.089900,1484.717813
1470243.345000,-0.212380,1.586300,8.279950,0.373705,-0.198365,-0.009485,3.625000,6.583333,-19.208333,9.487600,-0.987200,-31.089900,1619.692160
1470243.355000,-0.108710,1.774390,8.361530,0.560558,-0.297547,-0.014227,7.250000,13.166667,-38.416667,9.487600,-0.987200,-31.089900,1754.666507
1470243.356000,0.010037,1.230970,5.632883,0.152790,-0.306430,0.017120,10.875000,19.750000,-57.625000,9.487600,-0.987200,-31.089900,1889.640853
1470243.355000,0.020073,2.461940,11.265767,0.005865,-0.159868,0.002975,7.125000,13.375000,-38.458333,10.135300,-1.080900,-31.075100,1012.307100
1470243.365000,0.138820,1.918520,8.537120,0.011730,-0.319735,0.005950,4.072917,8.010417,-22.465278,10.135300,-1.080900,-31.075100,155.739746
1470243.375000,0.614510,2.196030,9.002810,0.017595,-0.479602,0.008925,8.145833,16.020833,-44.930556,10.135300,-1.080900,-31.075100,311.479492
